A股代码,公司简称,公司全称,所属行业,A股上市日期,B股代码,省份,城市,公司网址,注册地址
300383,光环新网,北京光环新网科技股份有限公司,I 信息技术,2014-01-29,,北京,北京市,www.sinnet.com.cn,北京市门头沟区石龙经济技术开发区永安路20号3号楼二层202室
300384,三联虹普,北京三联虹普新合纤技术服务股份有限公司,M 科研服务,2014-08-01,,北京,北京市,www.slhpcn.com,北京市海淀区北清路68号院1号楼二层西侧01227-01302
300385,雪浪环境,无锡雪浪环境科技股份有限公司,C 制造业,2014-06-26,,江苏,无锡市,www.cecm.com.cn,江苏省无锡市滨湖区太湖街道双新经济园
300386,飞天诚信,飞天诚信科技股份有限公司,I 信息技术,2014-06-26,,北京,北京市,www.ftsafe.com.cn,北京市海淀区学清路9号汇智大厦B楼17层
300387,富邦股份,湖北富邦科技股份有限公司,C 制造业,2014-07-02,,湖北,孝感市,www.forbon.com,湖北省应城市经济技术开发区
300388,国祯环保,安徽国祯环保节能科技股份有限公司,N 公共环保,2014-08-01,,安徽,合肥市,www.gzep.com.cn,安徽省合肥市高新技术产业开发区科学大道91号
300389,艾比森,深圳市艾比森光电股份有限公司,C 制造业,2014-08-01,,广东,深圳市,www.szabsen.com，www.absen.cn,广东省深圳市龙岗区坂田街道雪岗路2018号天安云谷产业园一期3栋A座18、19、20层
300390,天华超净,苏州天华超净科技股份有限公司,C 制造业,2014-07-31,,江苏,苏州市,www.canmax.com.cn,江苏省苏州市工业园区双马街99号
300391,康跃科技,康跃科技股份有限公司,C 制造业,2014-08-01,,山东,潍坊市,www.chinakangyue.com,山东省潍坊市寿光市开发区（原北洛镇政府驻地）
300392,腾信股份,北京腾信创新网络营销技术股份有限公司,I 信息技术,2014-09-10,,北京,北京市,www.tensynchina.com,北京市朝阳区光华路15号院2号楼601室
300393,中来股份,苏州中来光伏新材股份有限公司,C 制造业,2014-09-12,,江苏,苏州市,www.jolywood.cn,江苏省常熟市沙家浜镇常昆工业园区青年路
300394,天孚通信,苏州天孚光通信股份有限公司,C 制造业,2015-02-17,,江苏,苏州市,www.tfcsz.com,江苏省苏州高新区银珠路17号
300395,菲利华,湖北菲利华石英玻璃股份有限公司,C 制造业,2014-09-10,,湖北,荆州市,www.feilihua.com,湖北省荆州市东方大道68号
300396,迪瑞医疗,迪瑞医疗科技股份有限公司,C 制造业,2014-09-10,,吉林,长春市,www.dirui.com.cn,吉林省长春市高新开发区云河街95号
300397,天和防务,西安天和防务技术股份有限公司,C 制造业,2014-09-10,,陕西,西安市,www.thtw.com.cn,陕西省西安市高新区科技五路9号
300398,飞凯材料,上海飞凯光电材料股份有限公司,C 制造业,2014-10-09,,上海,上海市,www.phichem.com.cn,上海市宝山区潘泾路2999号
300399,京天利,北京无线天利移动信息技术股份有限公司,I 信息技术,2014-10-09,,北京,北京市,www.ihandy.cn,北京市石景山区实兴大街30号院6号楼9层、3层
300400,劲拓股份,深圳市劲拓自动化设备股份有限公司,C 制造业,2014-10-10,,广东,深圳市,www.jt-ele.com,广东省深圳市宝安区西乡街道广深高速公路北侧鹤洲工业区劲拓自动化工业厂区
300401,花园生物,浙江花园生物高科股份有限公司,C 制造业,2014-10-09,,浙江,金华市,www.hybiotech.com,浙江省东阳市南马镇花园村
300402,宝色股份,南京宝色股份公司,C 制造业,2014-10-10,,江苏,南京市,www.baose.com,江苏省南京市江宁滨江经济开发区景明大街15号
300403,地尔汉宇,江门市地尔汉宇电器股份有限公司,C 制造业,2014-10-30,,广东,江门市,www.idearhanyu.com,广东省江门市高新技术开发区清澜路336号
300404,博济医药,广州博济医药生物技术股份有限公司,M 科研服务,2015-04-24,,广东,广州市,www.gzboji.com,广东省广州市天河区华观路1933号701房
300405,科隆精化,辽宁科隆精细化工股份有限公司,C 制造业,2014-10-30,,辽宁,辽阳市,www.kelongchem.com,辽宁省辽阳市宏伟区万和七路36号
300406,九强生物,北京九强生物技术股份有限公司,C 制造业,2014-10-30,,北京,北京市,www.bsbe.com.cn,北京市海淀区花园东路15号旷怡大厦5层
300407,凯发电气,天津凯发电气股份有限公司,C 制造业,2014-12-03,,天津,天津市,www.keyvia.cn,天津市新产业园区华苑产业区物华道8号
300408,三环集团,潮州三环（集团）股份有限公司,C 制造业,2014-12-03,,广东,潮州市,www.cctc.cc,广东省潮州市凤塘三环工业城内综合楼
300409,道氏技术,广东道氏技术股份有限公司,C 制造业,2014-12-03,,广东,江门市,www.dowstone.com.cn,广东省恩平市圣堂镇三联佛仔坳
300410,正业科技,广东正业科技股份有限公司,C 制造业,2014-12-31,,广东,东莞市,www.zhengyee.com,广东省东莞市松山湖科技产业园区科技九路2号
300411,金盾股份,浙江金盾风机股份有限公司,C 制造业,2014-12-31,,浙江,绍兴市,www.jindunfan.com,浙江省绍兴市上虞区章镇镇工业园区
300412,迦南科技,浙江迦南科技股份有限公司,C 制造业,2014-12-31,,浙江,温州市,www.china-jianan.com/cn/,浙江省温州市永嘉县东瓯工业园区
300413,快乐购,快乐购物股份有限公司,F 批发零售,2015-01-21,,湖南,长沙市,www.happigo.com,湖南省长沙市开福区金鹰影视文化城
300414,中光防雷,四川中光防雷科技股份有限公司,C 制造业,2015-05-13,,四川,成都市,www.zhongguang.com,四川省成都高新区西部园区天宇路19号
300415,伊之密,广东伊之密精密机械股份有限公司,C 制造业,2015-01-23,,广东,佛山市,www.yizumi-group.com,广东省佛山市顺德高新区（容桂）科苑三路22号
300416,苏试试验,苏州苏试试验仪器股份有限公司,C 制造业,2015-01-22,,江苏,苏州市,www.chinasti.com,江苏省苏州工业园区中新科技城唯亭镇科峰路18号
300417,南华仪器,佛山市南华仪器股份有限公司,C 制造业,2015-01-23,,广东,佛山市,www.nanhua.com.cn,广东省佛山市南海区桂城街道夏南路59号；广东省佛山市南海区桂城街平胜工业区大马头
300418,昆仑万维,北京昆仑万维科技股份有限公司,I 信息技术,2015-01-21,,北京,北京市,www.kalends.cn,北京市海淀区知春路118号知春大厦B座605E
300419,浩丰科技,北京浩丰创源科技股份有限公司,I 信息技术,2015-01-22,,北京,北京市,www.interact.net.cn,北京市海淀区阜石路甲69号院2号楼5层二单元502
300420,五洋科技,徐州五洋科技股份有限公司,C 制造业,2015-02-17,,江苏,徐州市,www.wuyangkeji.com,江苏省徐州市铜山新区银山路东、珠江路北
300421,力星股份,江苏力星通用钢球股份有限公司,C 制造业,2015-02-17,,江苏,南通市,www.jgbr.com.cn,江苏省如皋市如城镇兴源大道68号
300422,博世科,广西博世科环保科技股份有限公司,N 公共环保,2015-02-17,,广西,南宁市,www.bossco.cc,广西壮族自治区南宁市高新区科兴路12号
300423,鲁亿通,山东鲁亿通智能电气股份有限公司,C 制造业,2015-02-17,,山东,烟台市,www.luyitong.com,山东省莱阳市龙门西路256号
300424,航新科技,广州航新航空科技股份有限公司,C 制造业,2015-04-22,,广东,广州市,www.hangxin.com,广东省广州市经济技术开发区科学城光宝路1号
300425,环能科技,环能科技股份有限公司,C 制造业,2015-02-16,,四川,成都市,www.scimee.com,四川省成都市武侯区兴一路3号
300426,唐德影视,浙江唐德影视股份有限公司,R 文化传播,2015-02-17,,浙江,金华市,www.tangde.com.cn,浙江省横店影视产业实验区C3-028
300427,红相电力,厦门红相电力设备股份有限公司,C 制造业,2015-02-17,,福建,厦门市,www.redphase.com.cn,福建省厦门市思明区南投路3号1002单元之一
300428,四通新材,河北四通新型金属材料股份有限公司,C 制造业,2015-03-19,,河北,保定市,www.stnm.com.cn,河北省保定市清苑县发展西街359号
300429,强力新材,常州强力电子新材料股份有限公司,C 制造业,2015-03-24,,江苏,常州市,www.tronly.com,江苏省常州市武进区遥观镇钱家工业园
300430,诚益通,北京诚益通控制工程科技股份有限公司,C 制造业,2015-03-19,,北京,北京市,www.ctntech.com,北京市昌平区科技园区超前路9号B座2172室
